time,robotId:0,x0,y0,z0,robotId:1,x1,y1,z1,robotId:2,x2,y2,z2,robotId:3,x3,y3,z3,robotId:4,x4,y4,z4,robotId:5,x5,y5,z5,robotId:6,x6,y6,z6,robotId:7,x7,y7,z7,robotId:8,x8,y8,z8
789,0,-0.15018,0.0710498,0,1,-0.711461,0.443476,0,2,0.0184749,-0.607764,0,3,-0.666663,-0.312537,0,4,0.487498,0.0147153,0,5,4.04056,0.218836,0,6,-0.148665,3.89806,0,7,-3.94823,-0.313268,0,8,0.382021,-3.98834,0
790,0,-0.150148,0.0711042,0,1,-0.711517,0.443396,0,2,0.0182901,-0.607675,0,3,-0.666691,-0.312521,0,4,0.487668,0.0146618,0,5,4.03743,0.219984,0,6,-0.149786,3.89493,0,7,-3.94505,-0.314292,0,8,0.383018,-3.98516,0
791,0,-0.150117,0.0711584,0,1,-0.711573,0.443317,0,2,0.0181052,-0.607585,0,3,-0.66672,-0.312505,0,4,0.487838,0.0146077,0,5,4.03429,0.221112,0,6,-0.150887,3.89178,0,7,-3.94187,-0.315295,0,8,0.383994,-3.98198,0
792,0,-0.150085,0.0712124,0,1,-0.711628,0.443237,0,2,0.0179201,-0.607494,0,3,-0.666749,-0.31249,0,4,0.488009,0.0145532,0,5,4.03115,0.22222,0,6,-0.151967,3.88863,0,7,-3.93869,-0.316278,0,8,0.38495,-3.97878,0
793,0,-0.150054,0.0712662,0,1,-0.711683,0.443158,0,2,0.0177349,-0.607403,0,3,-0.666778,-0.312474,0,4,0.48818,0.0144982,0,5,4.02799,0.223303,0,6,-0.153023,3.88546,0,7,-3.9355,-0.317237,0,8,0.385881,-3.97558,0
794,0,-0.150023,0.0713198,0,1,-0.711738,0.443079,0,2,0.0175496,-0.607311,0,3,-0.666808,-0.312458,0,4,0.488351,0.0144427,0,5,4.02483,0.224361,0,6,-0.154054,3.88229,0,7,-3.9323,-0.318169,0,8,0.386786,-3.97237,0
795,0,-0.149992,0.0713731,0,1,-0.711793,0.443001,0,2,0.0173641,-0.607219,0,3,-0.666838,-0.312441,0,4,0.488522,0.0143867,0,5,4.02166,0.225395,0,6,-0.15506,3.87912,0,7,-3.92909,-0.319078,0,8,0.387667,-3.96916,0
796,0,-0.149961,0.0714263,0,1,-0.711847,0.442923,0,2,0.0171786,-0.607125,0,3,-0.666867,-0.312425,0,4,0.488694,0.0143302,0,5,4.01849,0.226405,0,6,-0.156042,3.87593,0,7,-3.92588,-0.319962,0,8,0.388524,-3.96594,0
797,0,-0.149931,0.0714793,0,1,-0.711901,0.442844,0,2,0.0169929,-0.607032,0,3,-0.666897,-0.312409,0,4,0.488866,0.0142733,0,5,4.0153,0.227392,0,6,-0.157,3.87274,0,7,-3.92266,-0.320822,0,8,0.389357,-3.96271,0
798,0,-0.1499,0.071532,0,1,-0.711955,0.442767,0,2,0.0168072,-0.606937,0,3,-0.666927,-0.312392,0,4,0.489038,0.0142158,0,5,4.01211,0.228357,0,6,-0.157936,3.86954,0,7,-3.91943,-0.32166,0,8,0.390167,-3.95948,0
799,0,-0.14987,0.0715846,0,1,-0.712009,0.442689,0,2,0.0166213,-0.606842,0,3,-0.666958,-0.312375,0,4,0.489211,0.0141578,0,5,4.00891,0.229299,0,6,-0.15885,3.86633,0,7,-3.9162,-0.322475,0,8,0.390955,-3.95624,0
800,0,-0.14984,0.0716369,0,1,-0.712062,0.442612,0,2,0.0164353,-0.606746,0,3,-0.666988,-0.312359,0,4,0.489383,0.0140994,0,5,4.00571,0.23022,0,6,-0.159742,3.86312,0,7,-3.91296,-0.323269,0,8,0.391721,-3.95299,0
801,0,-0.14981,0.0716891,0,1,-0.712116,0.442535,0,2,0.0162492,-0.606649,0,3,-0.667019,-0.312342,0,4,0.489556,0.0140404,0,5,4.0025,0.23112,0,6,-0.160612,3.8599,0,7,-3.90972,-0.324041,0,8,0.392466,-3.94974,0
802,0,-0.14978,0.071741,0,1,-0.712169,0.442458,0,2,0.016063,-0.606552,0,3,-0.66705,-0.312325,0,4,0.489729,0.0139809,0,5,3.99929,0.231999,0,6,-0.161463,3.85668,0,7,-3.90647,-0.324792,0,8,0.39319,-3.94649,0
803,0,-0.14975,0.0717928,0,1,-0.712222,0.442381,0,2,0.0158767,-0.606454,0,3,-0.667081,-0.312308,0,4,0.489903,0.0139208,0,5,3.99606,0.232854,0,6,-0.162288,3.85345,0,7,-3.90322,-0.325519,0,8,0.393889,-3.94323,0
804,0,-0.14972,0.0718444,0,1,-0.712274,0.442305,0,2,0.0156904,-0.606355,0,3,-0.667113,-0.312291,0,4,0.490076,0.0138603,0,5,3.99284,0.233683,0,6,-0.163087,3.85021,0,7,-3.89996,-0.326219,0,8,0.394562,-3.93997,0
805,0,-0.149691,0.0718958,0,1,-0.712327,0.442229,0,2,0.0155039,-0.606255,0,3,-0.667144,-0.312274,0,4,0.49025,0.0137992,0,5,3.9896,0.234488,0,6,-0.163861,3.84697,0,7,-3.89669,-0.326895,0,8,0.39521,-3.9367,0
806,0,-0.149661,0.071947,0,1,-0.712379,0.442153,0,2,0.0153174,-0.606155,0,3,-0.667176,-0.312256,0,4,0.490424,0.0137376,0,5,3.98636,0.235268,0,6,-0.164612,3.84372,0,7,-3.89342,-0.327546,0,8,0.395833,-3.93342,0
807,0,-0.149632,0.071998,0,1,-0.712431,0.442078,0,2,0.0151307,-0.606054,0,3,-0.667208,-0.312239,0,4,0.490599,0.0136755,0,5,3.98311,0.236025,0,6,-0.165338,3.84047,0,7,-3.89015,-0.328173,0,8,0.396433,-3.93014,0
808,0,-0.149603,0.0720489,0,1,-0.712483,0.442003,0,2,0.0149441,-0.605953,0,3,-0.66724,-0.312221,0,4,0.490773,0.0136128,0,5,3.97986,0.236758,0,6,-0.166041,3.83721,0,7,-3.88687,-0.328777,0,8,0.397009,-3.92686,0
809,0,-0.149574,0.0720996,0,1,-0.712534,0.441928,0,2,0.0147573,-0.60585,0,3,-0.667272,-0.312204,0,4,0.490948,0.0135496,0,5,3.97661,0.23747,0,6,-0.166721,3.83395,0,7,-3.88359,-0.329358,0,8,0.397563,-3.92357,0
810,0,-0.149545,0.0721501,0,1,-0.712585,0.441853,0,2,0.0145705,-0.605747,0,3,-0.667305,-0.312186,0,4,0.491123,0.0134858,0,5,3.97334,0.238159,0,6,-0.16738,3.83068,0,7,-3.8803,-0.329917,0,8,0.398095,-3.92028,0
811,0,-0.149516,0.0722004,0,1,-0.712636,0.441778,0,2,0.0143836,-0.605643,0,3,-0.667337,-0.312168,0,4,0.491299,0.0134215,0,5,3.97008,0.238828,0,6,-0.168017,3.82741,0,7,-3.87701,-0.330454,0,8,0.398605,-3.91699,0
812,0,-0.149488,0.0722505,0,1,-0.712687,0.441704,0,2,0.0141966,-0.605539,0,3,-0.66737,-0.31215,0,4,0.491474,0.0133567,0,5,3.96681,0.239475,0,6,-0.168633,3.82413,0,7,-3.87372,-0.330971,0,8,0.399095,-3.91369,0
813,0,-0.149459,0.0723005,0,1,-0.712738,0.44163,0,2,0.0140096,-0.605434,0,3,-0.667403,-0.312132,0,4,0.49165,0.0132912,0,5,3.96353,0.240097,0,6,-0.169224,3.82085,0,7,-3.87042,-0.331462,0,8,0.399558,-3.91039,0
814,0,-0.149431,0.0723504,0,1,-0.712789,0.441556,0,2,0.0138225,-0.605328,0,3,-0.667436,-0.312114,0,4,0.491826,0.0132253,0,5,3.96025,0.240694,0,6,-0.169789,3.81757,0,7,-3.86712,-0.331927,0,8,0.399996,-3.90709,0
815,0,-0.149402,0.0724,0,1,-0.712839,0.441483,0,2,0.0136354,-0.605221,0,3,-0.66747,-0.312095,0,4,0.492003,0.0131587,0,5,3.95697,0.241265,0,6,-0.170328,3.81428,0,7,-3.86382,-0.332367,0,8,0.400409,-3.90378,0
816,0,-0.149374,0.0724495,0,1,-0.712889,0.44141,0,2,0.0134483,-0.605114,0,3,-0.667503,-0.312077,0,4,0.492179,0.0130916,0,5,3.95368,0.241812,0,6,-0.170843,3.81099,0,7,-3.86051,-0.332782,0,8,0.400797,-3.90047,0
817,0,-0.149346,0.0724989,0,1,-0.712939,0.441337,0,2,0.0132611,-0.605006,0,3,-0.667537,-0.312059,0,4,0.492356,0.0130239,0,5,3.95039,0.242335,0,6,-0.171334,3.80769,0,7,-3.8572,-0.333173,0,8,0.40116,-3.89715,0
818,0,-0.149318,0.0725481,0,1,-0.712988,0.441264,0,2,0.0130739,-0.604897,0,3,-0.667571,-0.31204,0,4,0.492533,0.0129557,0,5,3.94709,0.242835,0,6,-0.171801,3.80439,0,7,-3.85389,-0.333541,0,8,0.401501,-3.89384,0
819,0,-0.14929,0.0725972,0,1,-0.713038,0.441191,0,2,0.0128866,-0.604787,0,3,-0.667605,-0.312021,0,4,0.49271,0.0128868,0,5,3.9438,0.243313,0,6,-0.172246,3.80109,0,7,-3.85057,-0.333885,0,8,0.401818,-3.89052,0
820,0,-0.149262,0.0726461,0,1,-0.713087,0.441119,0,2,0.0126994,-0.604677,0,3,-0.667639,-0.312003,0,4,0.492888,0.0128174,0,5,3.94049,0.243768,0,6,-0.172668,3.79778,0,7,-3.84725,-0.334208,0,8,0.402114,-3.8872,0
821,0,-0.149235,0.0726948,0,1,-0.713136,0.441047,0,2,0.0125121,-0.604566,0,3,-0.667674,-0.311984,0,4,0.493066,0.0127474,0,5,3.93719,0.244202,0,6,-0.173069,3.79447,0,7,-3.84394,-0.334509,0,8,0.402387,-3.88388,0
822,0,-0.149207,0.0727435,0,1,-0.713185,0.440975,0,2,0.0123248,-0.604454,0,3,-0.667709,-0.311965,0,4,0.493243,0.0126769,0,5,3.93388,0.244614,0,6,-0.173448,3.79116,0,7,-3.84061,-0.334788,0,8,0.40264,-3.88055,0
823,0,-0.14918,0.072792,0,1,-0.713234,0.440904,0,2,0.0121375,-0.604341,0,3,-0.667743,-0.311946,0,4,0.493422,0.0126057,0,5,3.93057,0.245002,0,6,-0.173802,3.78784,0,7,-3.83729,-0.335043,0,8,0.402867,-3.87723,0
824,0,-0.149152,0.0728403,0,1,-0.713282,0.440832,0,2,0.0119502,-0.604228,0,3,-0.667778,-0.311926,0,4,0.4936,0.0125339,0,5,3.92726,0.245363,0,6,-0.17413,3.78453,0,7,-3.83396,-0.335271,0,8,0.403068,-3.8739,0
825,0,-0.149125,0.0728886,0,1,-0.71333,0.440761,0,2,0.0117629,-0.604114,0,3,-0.667814,-0.311907,0,4,0.493779,0.0124616,0,5,3.92394,0.2457,0,6,-0.174433,3.78121,0,7,-3.83064,-0.335473,0,8,0.403244,-3.87057,0
826,0,-0.149098,0.0729367,0,1,-0.713378,0.44069,0,2,0.0115756,-0.603999,0,3,-0.667849,-0.311888,0,4,0.493958,0.0123886,0,5,3.92062,0.246011,0,6,-0.17471,3.77789,0,7,-3.82731,-0.335651,0,8,0.403395,-3.86724,0
827,0,-0.149071,0.0729846,0,1,-0.713426,0.44062,0,2,0.0113883,-0.603884,0,3,-0.667885,-0.311868,0,4,0.494137,0.012315,0,5,3.9173,0.246299,0,6,-0.174964,3.77456,0,7,-3.82398,-0.335805,0,8,0.403521,-3.86391,0
828,0,-0.149044,0.0730325,0,1,-0.713474,0.44055,0,2,0.011201,-0.603768,0,3,-0.66792,-0.311849,0,4,0.494316,0.0122408,0,5,3.91398,0.246563,0,6,-0.175194,3.77124,0,7,-3.82065,-0.335935,0,8,0.403625,-3.86058,0
829,0,-0.149017,0.0730803,0,1,-0.713521,0.440479,0,2,0.0110138,-0.603651,0,3,-0.667956,-0.311829,0,4,0.494495,0.0121661,0,5,3.91065,0.246805,0,6,-0.175401,3.76791,0,7,-3.81732,-0.336042,0,8,0.403705,-3.85725,0
830,0,-0.14899,0.0731279,0,1,-0.713568,0.44041,0,2,0.0108266,-0.603533,0,3,-0.667992,-0.311809,0,4,0.494675,0.0120907,0,5,3.90733,0.247024,0,6,-0.175586,3.76458,0,7,-3.81398,-0.336127,0,8,0.403763,-3.85392,0
831,0,-0.148963,0.0731754,0,1,-0.713615,0.44034,0,2,0.0106394,-0.603415,0,3,-0.668029,-0.31179,0,4,0.494855,0.0120146,0,5,3.904,0.247222,0,6,-0.175749,3.76125,0,7,-3.81065,-0.336191,0,8,0.4038,-3.85058,0
832,0,-0.148936,0.0732228,0,1,-0.713662,0.440271,0,2,0.0104523,-0.603295,0,3,-0.668065,-0.31177,0,4,0.495035,0.011938,0,5,3.90067,0.247399,0,6,-0.175891,3.75792,0,7,-3.80732,-0.336233,0,8,0.403816,-3.84725,0
833,0,-0.148909,0.0732701,0,1,-0.713709,0.440201,0,2,0.0102652,-0.603175,0,3,-0.668102,-0.31175,0,4,0.495215,0.0118607,0,5,3.89734,0.24755,0,6,-0.176007,3.75459,0,7,-3.80399,-0.33625,0,8,0.403806,-3.84392,0
834,0,-0.148883,0.0733174,0,1,-0.713755,0.440133,0,2,0.0100782,-0.603055,0,3,-0.668138,-0.311729,0,4,0.495396,0.0117829,0,5,3.89401,0.247676,0,6,-0.176098,3.75126,0,7,-3.80065,-0.33624,0,8,0.40377,-3.84058,0
835,0,-0.148856,0.0733645,0,1,-0.713802,0.440064,0,2,0.00989122,-0.602933,0,3,-0.668175,-0.311709,0,4,0.495576,0.0117043,0,5,3.89068,0.247776,0,6,-0.176162,3.74793,0,7,-3.79732,-0.336205,0,8,0.403709,-3.83725,0
836,0,-0.14883,0.0734115,0,1,-0.713848,0.439995,0,2,0.00970432,-0.602811,0,3,-0.668213,-0.311689,0,4,0.495757,0.0116252,0,5,3.88735,0.247851,0,6,-0.176202,3.74459,0,7,-3.79399,-0.336146,0,8,0.403622,-3.83392,0
837,0,-0.148803,0.0734584,0,1,-0.713894,0.439927,0,2,0.00951748,-0.602688,0,3,-0.66825,-0.311669,0,4,0.495938,0.0115454,0,5,3.88401,0.247903,0,6,-0.176218,3.74126,0,7,-3.79065,-0.336062,0,8,0.403512,-3.83059,0
838,0,-0.148777,0.0735053,0,1,-0.713939,0.439859,0,2,0.00933072,-0.602565,0,3,-0.668287,-0.311648,0,4,0.49612,0.011465,0,5,3.88068,0.247931,0,6,-0.17621,3.73793,0,7,-3.78732,-0.335955,0,8,0.403379,-3.82726,0
839,0,-0.148751,0.0735521,0,1,-0.713985,0.439792,0,2,0.00914405,-0.60244,0,3,-0.668325,-0.311628,0,4,0.496301,0.011384,0,5,3.87735,0.247936,0,6,-0.17618,3.73459,0,7,-3.78399,-0.335826,0,8,0.403223,-3.82393,0
840,0,-0.148725,0.0735988,0,1,-0.71403,0.439724,0,2,0.00895747,-0.602315,0,3,-0.668363,-0.311607,0,4,0.496483,0.0113023,0,5,3.87401,0.24792,0,6,-0.176127,3.73126,0,7,-3.78066,-0.335674,0,8,0.403045,-3.8206,0
841,0,-0.148698,0.0736454,0,1,-0.714075,0.439657,0,2,0.00877098,-0.602189,0,3,-0.668401,-0.311586,0,4,0.496664,0.0112199,0,5,3.87068,0.247882,0,6,-0.176053,3.72793,0,7,-3.77733,-0.3355,0,8,0.402845,-3.81727,0
842,0,-0.148672,0.0736919,0,1,-0.71412,0.43959,0,2,0.00858459,-0.602063,0,3,-0.668439,-0.311565,0,4,0.496846,0.0111369,0,5,3.86735,0.247823,0,6,-0.175958,3.72459,0,7,-3.77401,-0.335306,0,8,0.402625,-3.81394,0
843,0,-0.148646,0.0737384,0,1,-0.714165,0.439523,0,2,0.00839831,-0.601935,0,3,-0.668477,-0.311544,0,4,0.497029,0.0110533,0,5,3.86402,0.247739,0,6,-0.175837,3.72126,0,7,-3.77068,-0.335086,0,8,0.402379,-3.81062,0
844,0,-0.14862,0.0737848,0,1,-0.71421,0.439456,0,2,0.00821215,-0.601807,0,3,-0.668515,-0.311523,0,4,0.497211,0.010969,0,5,3.86068,0.247628,0,6,-0.17569,3.71793,0,7,-3.76735,-0.334841,0,8,0.402107,-3.8073,0
845,0,-0.148594,0.0738312,0,1,-0.714254,0.43939,0,2,0.0080261,-0.601678,0,3,-0.668554,-0.311502,0,4,0.497393,0.0108841,0,5,3.85735,0.247493,0,6,-0.175518,3.7146,0,7,-3.76403,-0.33457,0,8,0.40181,-3.80398,0
846,0,-0.148568,0.0738775,0,1,-0.714298,0.439324,0,2,0.00784018,-0.601549,0,3,-0.668593,-0.311481,0,4,0.497576,0.0107985,0,5,3.85402,0.247333,0,6,-0.175321,3.71128,0,7,-3.76071,-0.334274,0,8,0.401488,-3.80066,0
847,0,-0.148542,0.0739237,0,1,-0.714342,0.439258,0,2,0.0076544,-0.601418,0,3,-0.668632,-0.31146,0,4,0.497759,0.0107122,0,5,3.8507,0.247149,0,6,-0.1751,3.70795,0,7,-3.75739,-0.333955,0,8,0.401143,-3.79734,0
848,0,-0.148517,0.0739699,0,1,-0.714386,0.439192,0,2,0.00746876,-0.601287,0,3,-0.668671,-0.311439,0,4,0.497941,0.0106253,0,5,3.84737,0.246942,0,6,-0.174856,3.70463,0,7,-3.75408,-0.333612,0,8,0.400775,-3.79403,0
849,0,-0.148491,0.0740161,0,1,-0.71443,0.439127,0,2,0.00728326,-0.601156,0,3,-0.66871,-0.311417,0,4,0.498124,0.0105378,0,5,3.84404,0.246712,0,6,-0.174589,3.7013,0,7,-3.75077,-0.333247,0,8,0.400384,-3.79072,0
850,0,-0.148465,0.0740622,0,1,-0.714473,0.439062,0,2,0.00709792,-0.601023,0,3,-0.668749,-0.311396,0,4,0.498308,0.0104495,0,5,3.84072,0.246461,0,6,-0.1743,3.69798,0,7,-3.74745,-0.33286,0,8,0.399971,-3.78741,0
851,0,-0.148439,0.0741082,0,1,-0.714517,0.438997,0,2,0.00691274,-0.60089,0,3,-0.668789,-0.311374,0,4,0.498491,0.0103606,0,5,3.8374,0.246188,0,6,-0.17399,3.69466,0,7,-3.74415,-0.332452,0,8,0.399537,-3.78411,0
852,0,-0.148413,0.0741543,0,1,-0.71456,0.438932,0,2,0.00672772,-0.600756,0,3,-0.668828,-0.311352,0,4,0.498674,0.010271,0,5,3.83408,0.245895,0,6,-0.173659,3.69135,0,7,-3.74084,-0.332023,0,8,0.399083,-3.78081,0
853,0,-0.148388,0.0742003,0,1,-0.714603,0.438868,0,2,0.00654288,-0.600621,0,3,-0.668868,-0.311331,0,4,0.498858,0.0101808,0,5,3.83076,0.245576,0,6,-0.173303,3.68803,0,7,-3.73754,-0.331569,0,8,0.398603,-3.77751,0
854,0,-0.148362,0.0742462,0,1,-0.714645,0.438803,0,2,0.00635822,-0.600486,0,3,-0.668908,-0.311309,0,4,0.499041,0.0100899,0,5,3.82744,0.245232,0,6,-0.172921,3.68472,0,7,-3.73424,-0.331089,0,8,0.398098,-3.77421,0
855,0,-0.148336,0.0742922,0,1,-0.714688,0.438739,0,2,0.00617374,-0.60035,0,3,-0.668948,-0.311287,0,4,0.499225,0.00999831,0,5,3.82413,0.244863,0,6,-0.172513,3.68141,0,7,-3.73094,-0.330584,0,8,0.397568,-3.77092,0
856,0,-0.148311,0.0743381,0,1,-0.71473,0.438675,0,2,0.00598946,-0.600213,0,3,-0.668988,-0.311265,0,4,0.499409,0.00990605,0,5,3.82082,0.244469,0,6,-0.172082,3.67811,0,7,-3.72765,-0.330056,0,8,0.397014,-3.76763,0
857,0,-0.148285,0.074384,0,1,-0.714773,0.438612,0,2,0.00580538,-0.600075,0,3,-0.669029,-0.311243,0,4,0.499593,0.00981311,0,5,3.81751,0.244052,0,6,-0.171627,3.67481,0,7,-3.72437,-0.329503,0,8,0.396436,-3.76435,0
858,0,-0.14826,0.0744299,0,1,-0.714815,0.438548,0,2,0.00562151,-0.599937,0,3,-0.669069,-0.311221,0,4,0.499777,0.0097195,0,5,3.81421,0.243612,0,6,-0.171148,3.67151,0,7,-3.72108,-0.328928,0,8,0.395836,-3.76107,0
859,0,-0.148234,0.0744758,0,1,-0.714857,0.438485,0,2,0.00543785,-0.599798,0,3,-0.66911,-0.311199,0,4,0.499961,0.00962521,0,5,3.81091,0.243149,0,6,-0.170648,3.66821,0,7,-3.7178,-0.328331,0,8,0.395213,-3.7578,0
860,0,-0.148208,0.0745216,0,1,-0.714898,0.438422,0,2,0.00525442,-0.599658,0,3,-0.669151,-0.311176,0,4,0.500145,0.00953024,0,5,3.80761,0.242666,0,6,-0.170125,3.66492,0,7,-3.71453,-0.327712,0,8,0.394569,-3.75453,0
861,0,-0.148183,0.0745675,0,1,-0.71494,0.438359,0,2,0.00507121,-0.599518,0,3,-0.669191,-0.311154,0,4,0.50033,0.0094346,0,5,3.80432,0.242161,0,6,-0.169582,3.66163,0,7,-3.71126,-0.327072,0,8,0.393905,-3.75126,0
862,0,-0.148157,0.0746133,0,1,-0.714981,0.438297,0,2,0.00488824,-0.599377,0,3,-0.669233,-0.311132,0,4,0.500514,0.00933827,0,5,3.80102,0.241635,0,6,-0.169018,3.65835,0,7,-3.70799,-0.326412,0,8,0.39322,-3.748,0
863,0,-0.148132,0.0746592,0,1,-0.715023,0.438235,0,2,0.00470551,-0.599235,0,3,-0.669274,-0.311109,0,4,0.500699,0.00924125,0,5,3.79774,0.241085,0,6,-0.168429,3.65507,0,7,-3.70473,-0.325727,0,8,0.39251,-3.74474,0
864,0,-0.148106,0.0747051,0,1,-0.715064,0.438173,0,2,0.00452303,-0.599092,0,3,-0.669315,-0.311087,0,4,0.500883,0.00914356,0,5,3.79445,0.24051,0,6,-0.167815,3.65179,0,7,-3.70147,-0.325017,0,8,0.391775,-3.74149,0
865,0,-0.148081,0.0747509,0,1,-0.715105,0.438111,0,2,0.0043408,-0.598949,0,3,-0.669356,-0.311064,0,4,0.501068,0.00904518,0,5,3.79117,0.23991,0,6,-0.167176,3.64852,0,7,-3.69822,-0.324282,0,8,0.391016,-3.73825,0
866,0,-0.148055,0.0747968,0,1,-0.715145,0.438049,0,2,0.00415884,-0.598805,0,3,-0.669398,-0.311041,0,4,0.501252,0.00894611,0,5,3.7879,0.239286,0,6,-0.166514,3.64525,0,7,-3.69497,-0.323524,0,8,0.390233,-3.73501,0
867,0,-0.14803,0.0748427,0,1,-0.715186,0.437988,0,2,0.00397715,-0.59866,0,3,-0.66944,-0.311019,0,4,0.501437,0.00884636,0,5,3.78463,0.238638,0,6,-0.165828,3.64199,0,7,-3.69173,-0.322742,0,8,0.389427,-3.73177,0
868,0,-0.148004,0.0748886,0,1,-0.715226,0.437926,0,2,0.00379574,-0.598515,0,3,-0.669481,-0.310996,0,4,0.501622,0.00874592,0,5,3.78136,0.237969,0,6,-0.165119,3.63873,0,7,-3.6885,-0.321939,0,8,0.388599,-3.72854,0
869,0,-0.147979,0.0749346,0,1,-0.715267,0.437865,0,2,0.00361461,-0.598369,0,3,-0.669523,-0.310973,0,4,0.501806,0.0086448,0,5,3.7781,0.237277,0,6,-0.164389,3.63548,0,7,-3.68527,-0.321113,0,8,0.387749,-3.72532,0
870,0,-0.147953,0.0749805,0,1,-0.715307,0.437805,0,2,0.00343377,-0.598222,0,3,-0.669565,-0.31095,0,4,0.501991,0.00854299,0,5,3.77485,0.236565,0,6,-0.163637,3.63223,0,7,-3.68204,-0.320267,0,8,0.386878,-3.7221,0
871,0,-0.147927,0.0750265,0,1,-0.715347,0.437744,0,2,0.00325323,-0.598075,0,3,-0.669608,-0.310927,0,4,0.502176,0.00844049,0,5,3.7716,0.235831,0,6,-0.162864,3.62899,0,7,-3.67883,-0.3194,0,8,0.385987,-3.71889,0
872,0,-0.147902,0.0750725,0,1,-0.715386,0.437684,0,2,0.003073,-0.597927,0,3,-0.66965,-0.310904,0,4,0.502361,0.00833731,0,5,3.76835,0.235078,0,6,-0.162072,3.62575,0,7,-3.67561,-0.318513,0,8,0.385076,-3.71568,0
873,0,-0.147876,0.0751185,0,1,-0.715426,0.437623,0,2,0.00289308,-0.597778,0,3,-0.669692,-0.310881,0,4,0.502545,0.00823344,0,5,3.76511,0.2343,0,6,-0.161255,3.62252,0,7,-3.67241,-0.317602,0,8,0.384141,-3.71248,0
874,0,-0.147851,0.0751646,0,1,-0.715465,0.437564,0,2,0.00271347,-0.597629,0,3,-0.669735,-0.310858,0,4,0.50273,0.00812888,0,5,3.76187,0.233498,0,6,-0.160413,3.61929,0,7,-3.66921,-0.316666,0,8,0.383182,-3.70929,0
875,0,-0.147825,0.0752107,0,1,-0.715505,0.437504,0,2,0.0025342,-0.597479,0,3,-0.669778,-0.310834,0,4,0.502915,0.00802364,0,5,3.75864,0.232671,0,6,-0.159547,3.61608,0,7,-3.66601,-0.315707,0,8,0.382198,-3.70611,0
876,0,-0.147799,0.0752568,0,1,-0.715544,0.437444,0,2,0.00235526,-0.597328,0,3,-0.66982,-0.310811,0,4,0.5031,0.00791771,0,5,3.75542,0.231821,0,6,-0.158658,3.61286,0,7,-3.66283,-0.314724,0,8,0.381192,-3.70293,0
877,0,-0.147774,0.075303,0,1,-0.715583,0.437385,0,2,0.00217666,-0.597177,0,3,-0.669863,-0.310788,0,4,0.503285,0.00781109,0,5,3.7522,0.230949,0,6,-0.157746,3.60966,0,7,-3.65965,-0.313719,0,8,0.380163,-3.69976,0
878,0,-0.147748,0.0753493,0,1,-0.715622,0.437326,0,2,0.00199841,-0.597025,0,3,-0.669906,-0.310764,0,4,0.503469,0.00770378,0,5,3.74899,0.230054,0,6,-0.156812,3.60646,0,7,-3.65648,-0.312692,0,8,0.379113,-3.69659,0
879,0,-0.147722,0.0753955,0,1,-0.71566,0.437267,0,2,0.00182051,-0.596872,0,3,-0.669949,-0.310741,0,4,0.503654,0.00759579,0,5,3.74579,0.229138,0,6,-0.155856,3.60326,0,7,-3.65332,-0.311644,0,8,0.378041,-3.69344,0
880,0,-0.147697,0.0754418,0,1,-0.715699,0.437208,0,2,0.00164297,-0.596719,0,3,-0.669992,-0.310717,0,4,0.503839,0.00748712,0,5,3.74259,0.228201,0,6,-0.15488,3.60008,0,7,-3.65016,-0.310575,0,8,0.376949,-3.69029,0
881,0,-0.147671,0.0754882,0,1,-0.715737,0.43715,0,2,0.0014658,-0.596565,0,3,-0.670036,-0.310694,0,4,0.504023,0.00737776,0,5,3.73939,0.227245,0,6,-0.153884,3.5969,0,7,-3.64701,-0.309487,0,8,0.375837,-3.68715,0
882,0,-0.147645,0.0755347,0,1,-0.715775,0.437092,0,2,0.00128901,-0.596411,0,3,-0.670079,-0.31067,0,4,0.504208,0.00726772,0,5,3.73621,0.226268,0,6,-0.152868,3.59372,0,7,-3.64386,-0.308379,0,8,0.374706,-3.68401,0
883,0,-0.147619,0.0755811,0,1,-0.715813,0.437033,0,2,0.0011126,-0.596255,0,3,-0.670122,-0.310646,0,4,0.504392,0.00715699,0,5,3.73303,0.225268,0,6,-0.151829,3.59055,0,7,-3.64073,-0.307248,0,8,0.373552,-3.68088,0
884,0,-0.147594,0.0756277,0,1,-0.715851,0.436976,0,2,0.000936581,-0.5961,0,3,-0.670166,-0.310623,0,4,0.504577,0.00704559,0,5,3.72986,0.224244,0,6,-0.150765,3.58739,0,7,-3.6376,-0.306093,0,8,0.372374,-3.67776,0
885,0,-0.147568,0.0756743,0,1,-0.715889,0.436918,0,2,0.000760957,-0.595943,0,3,-0.67021,-0.310599,0,4,0.504761,0.0069335,0,5,3.72669,0.223197,0,6,-0.149678,3.58424,0,7,-3.63448,-0.304914,0,8,0.371173,-3.67466,0
886,0,-0.147542,0.0757209,0,1,-0.715926,0.43686,0,2,0.000585736,-0.595786,0,3,-0.670253,-0.310575,0,4,0.504945,0.00682073,0,5,3.72353,0.222126,0,6,-0.148568,3.5811,0,7,-3.63137,-0.303714,0,8,0.369949,-3.67155,0
887,0,-0.147516,0.0757677,0,1,-0.715964,0.436803,0,2,0.000410925,-0.595629,0,3,-0.670297,-0.310551,0,4,0.50513,0.00670729,0,5,3.72038,0.221034,0,6,-0.147436,3.57797,0,7,-3.62827,-0.302491,0,8,0.368704,-3.66846,0
